Jahr,Rubrik,Energietraeger,TJ
"2020,""Energieumwandlung - Gaswerke"",""Kohle"","
"2020,""Energieumwandlung - Gaswerke"",""Müll und Industrieabfälle"","
"2020,""Energieumwandlung - Gaswerke"",""Rohöl"","
"2020,""Energieumwandlung - Gaswerke"",""Uebrige erneuerbare Energien"","
"2020,""Energieumwandlung - Gaswerke"",""Wasserkraft"","
"2020,""Energieumwandlung - Kernkraftwerke"",""Elektrizität"",82760"
"2020,""Energieumwandlung - Kernkraftwerke"",""Erdölprodukte"","
"2020,""Energieumwandlung - Kernkraftwerke"",""Fernwärme"",1450"
"2020,""Energieumwandlung - Kernkraftwerke"",""Gas"","
"2020,""Energieumwandlung - Kernkraftwerke"",""Holzenergie"","
"2020,""Energieumwandlung - Kernkraftwerke"",""Kernbrennstoffe"",-250800"
"2020,""Energieumwandlung - Kernkraftwerke"",""Kohle"","
"2020,""Energieumwandlung - Kernkraftwerke"",""Müll und Industrieabfälle"","
"2020,""Energieumwandlung - Kernkraftwerke"",""Rohöl"","
"2020,""Energieumwandlung - Kernkraftwerke"",""Uebrige erneuerbare Energien"","
"2020,""Energieumwandlung - Kernkraftwerke"",""Wasserkraft"","
"2020,""Energieumwandlung - Raffinerien"",""Elektrizität"","
"2020,""Energieumwandlung - Raffinerien"",""Erdölprodukte"",123230"
"2020,""Energieumwandlung - Raffinerien"",""Fernwärme"","
"2020,""Energieumwandlung - Raffinerien"",""Gas"","
"2020,""Energieumwandlung - Raffinerien"",""Holzenergie"","
"2020,""Energieumwandlung - Raffinerien"",""Kernbrennstoffe"","
"2020,""Energieumwandlung - Raffinerien"",""Kohle"","
"2020,""Energieumwandlung - Raffinerien"",""Müll und Industrieabfälle"","
"2020,""Energieumwandlung - Raffinerien"",""Rohöl"",-123230"
"2020,""Energieumwandlung - Raffinerien"",""Uebrige erneuerbare Energien"","
"2020,""Energieumwandlung - Raffinerien"",""Wasserkraft"","
"2020,""Energieumwandlung - Wasserkraftwerke"",""Elektrizität"",146220"
"2020,""Energieumwandlung - Wasserkraftwerke"",""Erdölprodukte"","
"2020,""Energieumwandlung - Wasserkraftwerke"",""Fernwärme"","
"2020,""Energieumwandlung - Wasserkraftwerke"",""Gas"","
"2020,""Energieumwandlung - Wasserkraftwerke"",""Holzenergie"","
"2020,""Energieumwandlung - Wasserkraftwerke"",""Kernbrennstoffe"","
"2020,""Energieumwandlung - Wasserkraftwerke"",""Kohle"","
"2020,""Energieumwandlung - Wasserkraftwerke"",""Müll und Industrieabfälle"","
"2020,""Energieumwandlung - Wasserkraftwerke"",""Rohöl"","
"2020,""Energieumwandlung - Wasserkraftwerke"",""Uebrige erneuerbare Energien"","
"2020,""Energieumwandlung - Wasserkraftwerke"",""Wasserkraft"",-146220"
"2020,""Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke"",""Elektrizität"",10050"
"2020,""Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke"",""Erdölprodukte"",-340"
"2020,""Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke"",""Fernwärme"",21810"
"2020,""Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke"",""Gas"",-7380"
"2020,""Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke"",""Holzenergie"",-3300"
"2020,""Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke"",""Kernbrennstoffe"","
"2020,""Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke"",""Kohle"",0"
"2020,""Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke"",""Müll und Industrieabfälle"",-49210"
"2020,""Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke"",""Rohöl"","
"2020,""Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke"",""Uebrige erneuerbare Energien"","
"2020,""Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke"",""Wasserkraft"","
"2020,""Export"",""Elektrizität"",-117170"
"2020,""Export"",""Erdölprodukte"",-18890"
"2020,""Export"",""Fernwärme"","
"2020,""Export"",""Gas"","
"2020,""Export"",""Holzenergie"",-90"
"2020,""Export"",""Kernbrennstoffe"","
"2020,""Export"",""Kohle"",0"
"2020,""Export"",""Müll und Industrieabfälle"","
"2020,""Export"",""Rohöl"","
"2020,""Export"",""Uebrige erneuerbare Energien"",0"
"2020,""Export"",""Wasserkraft"","
"2020,""Import"",""Elektrizität"",97160"
"2020,""Import"",""Erdölprodukte"",269880"
"2020,""Import"",""Fernwärme"","
"2020,""Import"",""Gas"",119390"
"2020,""Import"",""Holzenergie"",1930"
"2020,""Import"",""Kernbrennstoffe"",250800"
"2020,""Import"",""Kohle"",3340"
"2020,""Import"",""Müll und Industrieabfälle"",5320"
"2020,""Import"",""Rohöl"",122930"
"2020,""Import"",""Uebrige erneuerbare Energien"",6810"
"2020,""Import"",""Wasserkraft"","
"2020,""Inlandproduktion"",""Elektrizität"","
"2020,""Inlandproduktion"",""Erdölprodukte"","
"2020,""Inlandproduktion"",""Fernwärme"","
"2020,""Inlandproduktion"",""Gas"","
"2020,""Inlandproduktion"",""Holzenergie"",43660"
"2020,""Inlandproduktion"",""Kernbrennstoffe"","
"2020,""Inlandproduktion"",""Kohle"",0"
"2020,""Inlandproduktion"",""Müll und Industrieabfälle"",55890"
"2020,""Inlandproduktion"",""Rohöl"",0"
"2020,""Inlandproduktion"",""Uebrige erneuerbare Energien"",37380"
"2020,""Inlandproduktion"",""Wasserkraft"",146220"
"2020,""Lagerveränderung"",""Elektrizität"","
"2020,""Lagerveränderung"",""Erdölprodukte"",-21550"
"2020,""Lagerveränderung"",""Fernwärme"","
"2020,""Lagerveränderung"",""Gas"","
"2020,""Lagerveränderung"",""Holzenergie"","
"2020,""Lagerveränderung"",""Kernbrennstoffe"","
"2020,""Lagerveränderung"",""Kohle"",360"
"2020,""Lagerveränderung"",""Müll und Industrieabfälle"","
"2020,""Lagerveränderung"",""Rohöl"",300"
"2020,""Lagerveränderung"",""Uebrige erneuerbare Energien"","
"2020,""Lagerveränderung"",""Wasserkraft"","
"2020,""Nichtenergetischer Verbrauch"",""Elektrizität"","
"2020,""Nichtenergetischer Verbrauch"",""Erdölprodukte"",-18610"
"2020,""Nichtenergetischer Verbrauch"",""Fernwärme"","
"2020,""Nichtenergetischer Verbrauch"",""Gas"","
"2020,""Nichtenergetischer Verbrauch"",""Holzenergie"","
"2020,""Nichtenergetischer Verbrauch"",""Kernbrennstoffe"","
"2020,""Nichtenergetischer Verbrauch"",""Kohle"","
"2020,""Nichtenergetischer Verbrauch"",""Müll und Industrieabfälle"","
"2020,""Nichtenergetischer Verbrauch"",""Rohöl"","
"2020,""Nichtenergetischer Verbrauch"",""Uebrige erneuerbare Energien"","
"2020,""Nichtenergetischer Verbrauch"",""Wasserkraft"","
"2021,""Bruttoverbrauch"",""Elektrizität"",8690"
"2021,""Bruttoverbrauch"",""Erdölprodukte"",267330"
"2021,""Bruttoverbrauch"",""Fernwärme"","
"2021,""Bruttoverbrauch"",""Gas"",129850"
"2021,""Bruttoverbrauch"",""Holzenergie"",53060"
"2021,""Bruttoverbrauch"",""Kernbrennstoffe"",202150"
"2021,""Bruttoverbrauch"",""Kohle"",3730"
"2021,""Bruttoverbrauch"",""Müll und Industrieabfälle"",60580"
"2021,""Bruttoverbrauch"",""Rohöl"",101540"
"2021,""Bruttoverbrauch"",""Uebrige erneuerbare Energien"",47840"
"2021,""Bruttoverbrauch"",""Wasserkraft"",142200"
"2021,""Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen"",""Elektrizität"",-30650"
"2021,""Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen"",""Erdölprodukte"",-5040"
"2021,""Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen"",""Fernwärme"",-2730"
"2021,""Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen"",""Gas"",-160"
"2021,""Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen"",""Holzenergie"","
"2021,""Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen"",""Kernbrennstoffe"","
"2021,""Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen"",""Kohle"","
"2021,""Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen"",""Müll und Industrieabfälle"","
"2021,""Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen"",""Rohöl"","
"2021,""Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen"",""Uebrige erneuerbare Energien"","
"2021,""Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen"",""Wasserkraft"","
"2021,""Endverbrauch - Dienstleistungen"",""Elektrizität"",57790"
"2021,""Endverbrauch - Dienstleistungen"",""Erdölprodukte"",31070"
"2021,""Endverbrauch - Dienstleistungen"",""Fernwärme"",5630"
"2021,""Endverbrauch - Dienstleistungen"",""Gas"",26330"
"2021,""Endverbrauch - Dienstleistungen"",""Holzenergie"",11890"
"2021,""Endverbrauch - Dienstleistungen"",""Kernbrennstoffe"","
"2021,""Endverbrauch - Dienstleistungen"",""Kohle"",0"
"2021,""Endverbrauch - Dienstleistungen"",""Müll und Industrieabfälle"",280"
"2021,""Endverbrauch - Dienstleistungen"",""Rohöl"","
"2021,""Endverbrauch - Dienstleistungen"",""Uebrige erneuerbare Energien"",4040"
"2021,""Endverbrauch - Dienstleistungen"",""Wasserkraft"","
"2021,""Endverbrauch - Haushalte"",""Elektrizität"",72610"
"2021,""Endverbrauch - Haushalte"",""Erdölprodukte"",66130"
"2021,""Endverbrauch - Haushalte"",""Fernwärme"",9600"
"2021,""Endverbrauch - Haushalte"",""Gas"",53350"
"2021,""Endverbrauch - Haushalte"",""Holzenergie"",19980"
"2021,""Endverbrauch - Haushalte"",""Kernbrennstoffe"","
"2021,""Endverbrauch - Haushalte"",""Kohle"",100"
"2021,""Endverbrauch - Haushalte"",""Müll und Industrieabfälle"",0"
"2021,""Endverbrauch - Haushalte"",""Rohöl"","
"2021,""Endverbrauch - Haushalte"",""Uebrige erneuerbare Energien"",19850"
"2021,""Endverbrauch - Haushalte"",""Wasserkraft"","
"2021,""Endverbrauch - Industrie"",""Elektrizität"",63140"
"2021,""Endverbrauch - Industrie"",""Erdölprodukte"",11840"
"2021,""Endverbrauch - Industrie"",""Fernwärme"",7860"
"2021,""Endverbrauch - Industrie"",""Gas"",39700"
"2021,""Endverbrauch - Industrie"",""Holzenergie"",13900"
"2021,""Endverbrauch - Industrie"",""Kernbrennstoffe"","
"2021,""Endverbrauch - Industrie"",""Kohle"",3630"
"2021,""Endverbrauch - Industrie"",""Müll und Industrieabfälle"",12190"
"2021,""Endverbrauch - Industrie"",""Rohöl"","
"2021,""Endverbrauch - Industrie"",""Uebrige erneuerbare Energien"",2080"
"2021,""Endverbrauch - Industrie"",""Wasserkraft"","
"2021,""Endverbrauch - Statistische Differenz inkl. Landwirtschaft"",""Elektrizität"",3460"
"2021,""Endverbrauch - Statistische Differenz inkl. Landwirtschaft"",""Erdölprodukte"",2670"
"2021,""Endverbrauch - Statistische Differenz inkl. Landwirtschaft"",""Fernwärme"",0"
"2021,""Endverbrauch - Statistische Differenz inkl. Landwirtschaft"",""Gas"",2480"
"2021,""Endverbrauch - Statistische Differenz inkl. Landwirtschaft"",""Holzenergie"",1150"
"2021,""Endverbrauch - Statistische Differenz inkl. Landwirtschaft"",""Kernbrennstoffe"","
"2021,""Endverbrauch - Statistische Differenz inkl. Landwirtschaft"",""Kohle"",0"
"2021,""Endverbrauch - Statistische Differenz inkl. Landwirtschaft"",""Müll und Industrieabfälle"",0"
"2021,""Endverbrauch - Statistische Differenz inkl. Landwirtschaft"",""Rohöl"","
"2021,""Endverbrauch - Statistische Differenz inkl. Landwirtschaft"",""Uebrige erneuerbare Energien"",540"
"2021,""Endverbrauch - Statistische Differenz inkl. Landwirtschaft"",""Wasserkraft"","
"2021,""Endverbrauch - Total"",""Elektrizität"",209210"
"2021,""Endverbrauch - Total"",""Erdölprodukte"",344920"
"2021,""Endverbrauch - Total"",""Fernwärme"",23090"
"2021,""Endverbrauch - Total"",""Gas"",122600"
"2021,""Endverbrauch - Total"",""Holzenergie"",46920"
"2021,""Endverbrauch - Total"",""Kernbrennstoffe"","
"2021,""Endverbrauch - Total"",""Kohle"",3730"
"2021,""Endverbrauch - Total"",""Müll und Industrieabfälle"",12470"
"2021,""Endverbrauch - Total"",""Rohöl"","
"2021,""Endverbrauch - Total"",""Uebrige erneuerbare Energien"",33100"
"2021,""Endverbrauch - Total"",""Wasserkraft"","
"2021,""Endverbrauch - Verkehr"",""Elektrizität"",12210"
"2021,""Endverbrauch - Verkehr"",""Erdölprodukte"",233210"
"2021,""Endverbrauch - Verkehr"",""Fernwärme"","
"2021,""Endverbrauch - Verkehr"",""Gas"",740"
"2021,""Endverbrauch - Verkehr"",""Holzenergie"","
"2021,""Endverbrauch - Verkehr"",""Kernbrennstoffe"","
"2021,""Endverbrauch - Verkehr"",""Kohle"","
"2021,""Endverbrauch - Verkehr"",""Müll und Industrieabfälle"","
"2021,""Endverbrauch - Verkehr"",""Rohöl"","
"2021,""Endverbrauch - Verkehr"",""Uebrige erneuerbare Energien"",6590"
"2021,""Endverbrauch - Verkehr"",""Wasserkraft"","
"2021,""Energieumwandlung - Diverse Erneuerbare"",""Elektrizität"",13910"
"2021,""Energieumwandlung - Diverse Erneuerbare"",""Erdölprodukte"","
"2021,""Energieumwandlung - Diverse Erneuerbare"",""Fernwärme"",0"
"2021,""Energieumwandlung - Diverse Erneuerbare"",""Gas"",1330"
"2021,""Energieumwandlung - Diverse Erneuerbare"",""Holzenergie"",-2510"
"2021,""Energieumwandlung - Diverse Erneuerbare"",""Kernbrennstoffe"","
"2021,""Energieumwandlung - Diverse Erneuerbare"",""Kohle"","
"2021,""Energieumwandlung - Diverse Erneuerbare"",""Müll und Industrieabfälle"","
"2021,""Energieumwandlung - Diverse Erneuerbare"",""Rohöl"","
"2021,""Energieumwandlung - Diverse Erneuerbare"",""Uebrige erneuerbare Energien"",-14740"
"2021,""Energieumwandlung - Diverse Erneuerbare"",""Wasserkraft"","
"2021,""Energieumwandlung - Gaswerke"",""Elektrizität"","
"2021,""Energieumwandlung - Gaswerke"",""Erdölprodukte"","
"2021,""Energieumwandlung - Gaswerke"",""Fernwärme"","
"2021,""Energieumwandlung - Gaswerke"",""Gas"",0"
"2021,""Energieumwandlung - Gaswerke"",""Holzenergie"","
"2021,""Energieumwandlung - Gaswerke"",""Kernbrennstoffe"","
"2021,""Energieumwandlung - Gaswerke"",""Kohle"","
"2021,""Energieumwandlung - Gaswerke"",""Müll und Industrieabfälle"","
"2021,""Energieumwandlung - Gaswerke"",""Rohöl"","
"2021,""Energieumwandlung - Gaswerke"",""Uebrige erneuerbare Energien"","
"2021,""Energieumwandlung - Gaswerke"",""Wasserkraft"","
"2021,""Energieumwandlung - Kernkraftwerke"",""Elektrizität"",66710"
"2021,""Energieumwandlung - Kernkraftwerke"",""Erdölprodukte"","
"2021,""Energieumwandlung - Kernkraftwerke"",""Fernwärme"",1520"
"2021,""Energieumwandlung - Kernkraftwerke"",""Gas"","
"2021,""Energieumwandlung - Kernkraftwerke"",""Holzenergie"","
"2021,""Energieumwandlung - Kernkraftwerke"",""Kernbrennstoffe"",-202150"
"2021,""Energieumwandlung - Kernkraftwerke"",""Kohle"","
"2021,""Energieumwandlung - Kernkraftwerke"",""Müll und Industrieabfälle"","
"2021,""Energieumwandlung - Kernkraftwerke"",""Rohöl"","
"2021,""Energieumwandlung - Kernkraftwerke"",""Uebrige erneuerbare Energien"","
"2021,""Energieumwandlung - Kernkraftwerke"",""Wasserkraft"","
"2021,""Energieumwandlung - Raffinerien"",""Elektrizität"","
"2021,""Energieumwandlung - Raffinerien"",""Erdölprodukte"",101540"
"2021,""Energieumwandlung - Raffinerien"",""Fernwärme"","
"2021,""Energieumwandlung - Raffinerien"",""Gas"","
"2021,""Energieumwandlung - Raffinerien"",""Holzenergie"","
"2021,""Energieumwandlung - Raffinerien"",""Kernbrennstoffe"","
"2021,""Energieumwandlung - Raffinerien"",""Kohle"","
"2021,""Energieumwandlung - Raffinerien"",""Müll und Industrieabfälle"","
"2021,""Energieumwandlung - Raffinerien"",""Rohöl"",-101540"
"2021,""Energieumwandlung - Raffinerien"",""Uebrige erneuerbare Energien"","
"2021,""Energieumwandlung - Raffinerien"",""Wasserkraft"","
"2021,""Energieumwandlung - Wasserkraftwerke"",""Elektrizität"",142200"
"2021,""Energieumwandlung - Wasserkraftwerke"",""Erdölprodukte"","
"2021,""Energieumwandlung - Wasserkraftwerke"",""Fernwärme"","
"2021,""Energieumwandlung - Wasserkraftwerke"",""Gas"","
"2021,""Energieumwandlung - Wasserkraftwerke"",""Holzenergie"","
"2021,""Energieumwandlung - Wasserkraftwerke"",""Kernbrennstoffe"","
"2021,""Energieumwandlung - Wasserkraftwerke"",""Kohle"","
"2021,""Energieumwandlung - Wasserkraftwerke"",""Müll und Industrieabfälle"","
"2021,""Energieumwandlung - Wasserkraftwerke"",""Rohöl"","
"2021,""Energieumwandlung - Wasserkraftwerke"",""Uebrige erneuerbare Energien"","
"2021,""Energieumwandlung - Wasserkraftwerke"",""Wasserkraft"",-142200"
"2021,""Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke"",""Elektrizität"",8350"
"2021,""Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke"",""Erdölprodukte"",-420"
"2021,""Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke"",""Fernwärme"",24300"
"2021,""Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke"",""Gas"",-8420"
"2021,""Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke"",""Holzenergie"",-3630"
"2021,""Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke"",""Kernbrennstoffe"","
"2021,""Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke"",""Kohle"",0"
"2021,""Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke"",""Müll und Industrieabfälle"",-48110"
"2021,""Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke"",""Rohöl"","
"2021,""Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke"",""Uebrige erneuerbare Energien"","
"2021,""Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke"",""Wasserkraft"","
"2021,""Export"",""Elektrizität"",-104830"
"2021,""Export"",""Erdölprodukte"",-15550"
"2021,""Export"",""Fernwärme"","
"2021,""Export"",""Gas"","
"2021,""Export"",""Holzenergie"",-90"
"2021,""Export"",""Kernbrennstoffe"","
"2021,""Export"",""Kohle"","
"2021,""Export"",""Müll und Industrieabfälle"","
"2021,""Export"",""Rohöl"","
"2021,""Export"",""Uebrige erneuerbare Energien"",0"
"2021,""Export"",""Wasserkraft"","
"2021,""Import"",""Elektrizität"",113520"
"2021,""Import"",""Erdölprodukte"",259830"
"2021,""Import"",""Fernwärme"","
"2021,""Import"",""Gas"",129850"
"2021,""Import"",""Holzenergie"",1880"
"2021,""Import"",""Kernbrennstoffe"",202150"
"2021,""Import"",""Kohle"",3720"
"2021,""Import"",""Müll und Industrieabfälle"",4320"
"2021,""Import"",""Rohöl"",100940"
"2021,""Import"",""Uebrige erneuerbare Energien"",6270"
"2021,""Import"",""Wasserkraft"","
"2021,""Inlandproduktion"",""Elektrizität"","
"2021,""Inlandproduktion"",""Erdölprodukte"",0"
"2021,""Inlandproduktion"",""Fernwärme"","
"2021,""Inlandproduktion"",""Gas"","
"2021,""Inlandproduktion"",""Holzenergie"",51270"
"2021,""Inlandproduktion"",""Kernbrennstoffe"","
"2021,""Inlandproduktion"",""Kohle"",0"
"2021,""Inlandproduktion"",""Müll und Industrieabfälle"",56260"
"2021,""Inlandproduktion"",""Rohöl"","
"2021,""Inlandproduktion"",""Uebrige erneuerbare Energien"",41570"
"2021,""Inlandproduktion"",""Wasserkraft"",142200"
"2021,""Lagerveränderung"",""Elektrizität"","
"2021,""Lagerveränderung"",""Erdölprodukte"",23050"
"2021,""Lagerveränderung"",""Fernwärme"","
"2021,""Lagerveränderung"",""Gas"","
"2021,""Lagerveränderung"",""Holzenergie"","
"2021,""Lagerveränderung"",""Kernbrennstoffe"","
"2021,""Lagerveränderung"",""Kohle"",10"
"2021,""Lagerveränderung"",""Müll und Industrieabfälle"","
"2021,""Lagerveränderung"",""Rohöl"",600"
